policy_w,driver_w,cyclist_w,Traj 0,Traj 1,Traj 2,Traj 3,best_traj_label
0.28,0.7,0.02,0.0285621440864424,0.02838663400318067,0.02802700850276738,0.026983651685841915,Traj 0
0.3,0.7,-0.0,0.0,0.0,0.0,0.0,"Traj 0, Traj 1, Traj 2, and Traj 3"
0.0,0.72,0.28,0.0,0.0,0.0,0.0,"Traj 0, Traj 1, Traj 2, and Traj 3"
0.02,0.72,0.26,0.024122584025805024,0.024122901357966502,0.024140887156159963,0.022135976643941877,Traj 2
0.04,0.72,0.24,0.049682514897023175,0.04965643045135801,0.049635345093667904,0.045705292713090324,Traj 0
0.06,0.72,0.22,0.07648875404400296,0.0764083823206095,0.07628849613824142,0.07053762073083104,Traj 0
0.08,0.72,0.2,0.1043263629097536,0.104163144437738,0.1038831084330665,0.09643859397224308,Traj 0
0.1,0.72,0.18,0.13295863219690512,0.13268385586673095,0.13218182165786155,0.12319163253066272,Traj 0
0.12,0.72,0.16,0.1621302028169473,0.16171554701930227,0.16093032990785808,0.15056072697788864,Traj 0
0.14,0.72,0.14,0.19157105877009284,0.1909891379280298,0.18986139455485207,0.17829407956811788,Traj 0
0.16,0.72,0.12,0.16575087098611993,0.16516954737127446,0.16402458927490937,0.1545962974538747,Traj 0
0.18,0.72,0.1,0.13896411475148138,0.1384128920247197,0.13731416734100838,0.12988529982048644,Traj 0
0.2,0.72,0.08,0.11147541818076162,0.11098311198753222,0.10999276284056737,0.10440687911599457,Traj 0
0.22,0.72,0.06,0.08355810464876558,0.08315231419621257,0.08233003413777444,0.07841706763178609,Traj 0
0.24,0.72,0.04,0.0554893848271143,0.05519599658811739,0.05459795443395953,0.05217758781245638,Traj 0
0.26,0.72,0.02,0.02754591990868183,0.02738865308993961,0.027066504370226497,0.025951601985128022,Traj 0
0.28,0.72,0.0,0.0,0.0,0.0,0.0,"Traj 0, Traj 1, Traj 2, and Traj 3"
0.0,0.74,0.26,0.0,0.0,0.0,0.0,"Traj 0, Traj 1, Traj 2, and Traj 3"
0.02,0.74,0.24,0.02346066543994629,0.02346004635801375,0.023474169550593813,0.021512630979215526,Traj 2
0.04,0.74,0.22,0.04823702229827399,0.048210082079778054,0.04818335169208901,0.04434196481760449,Traj 0
0.06,0.74,0.2,0.07413575517289879,0.07405580441215062,0.07393097094167805,0.06831500113402476,Traj 0
0.08,0.74,0.18,0.10094241313735602,0.10078225564517346,0.10050082707965434,0.09323729702306255,Traj 0
0.1,0.74,0.16,0.1284237033285923,0.12815613943927798,0.12765946239600318,0.11889497225567972,Traj 0
0.12,0.74,0.14,0.15633056228097766,0.15592890438935594,0.15515927385240463,0.14505747270330974,Traj 0
0.14,0.74,0.12,0.1580587415176828,0.15757753149710177,0.1566361931781379,0.1469836887438294,Traj 0
0.16,0.74,0.1,0.1327303480236426,0.13226453921453882,0.13133996418892668,0.12369512719113694,Traj 0
0.18,0.74,0.08,0.1066479729421507,0.10622517519846197,0.10537685576976522,0.09959667259170611,Traj 0
0.2,0.74,0.06,0.0800693489412902,0.07971626099278421,0.07900187974642432,0.07492854170426898,Traj 0
0.22,0.74,0.04,0.05325824303472186,0.05300016429131195,0.052474537343972755,0.049938581025062184,Traj 0
0.24,0.74,0.02,0.02648042027861134,0.02634079482439479,0.02605488235252751,0.024878427816216832,Traj 0
0.26,0.74,0.0,0.0,0.0,0.0,0.0,"Traj 0, Traj 1, Traj 2, and Traj 3"
0.0,0.76,0.24,0.0,0.0,0.0,0.0,"Traj 0, Traj 1, Traj 2, and Traj 3"
0.02,0.76,0.22,0.022738202878712966,0.022736722495212032,0.022747213613278767,0.02083503162967196,Traj 2
0.04,0.76,0.2,0.046674143533122305,0.04664654604986128,0.04661475098594345,0.0428734919664131,Traj 0
0.06,0.76,0.18,0.07161348800384634,0.07153431609677077,0.07140555844229873,0.06594090715506519,Traj 0
0.08,0.76,0.16,0.09734325648140493,0.09718669936528339,0.09690540678484075,0.08984370820862769,Traj 0
0.1,0.76,0.14,0.12363416544791157,0.12337454274917009,0.12288528789533089,0.11437130430354585,Traj 0
0.12,0.76,0.12,0.1502435682333027,0.14985582086569788,0.14910437927317277,0.13929874617900811,Traj 0
0.14,0.76,0.1,0.12637060855225216,0.1259850209824471,0.12522387964480441,0.11742132393669431,Traj 0
0.16,0.76,0.08,0.10170054968121431,0.10134341617626547,0.10062919329841674,0.09470031560007049,Traj 0
0.18,0.76,0.06,0.076476265357145,0.0761732484443584,0.07556133678825176,0.07136092351705886,Traj 0
0.2,0.76,0.04,0.05094827292801065,0.050723927280213695,0.050267464876911395,0.04763740558418517,Traj 0
0.22,0.76,0.02,0.025371121160960738,0.02524844139589103,0.024997332010454978,0.0237696632471148,Traj 0
0.24,0.76,0.0,0.0,0.0,0.0,0.0,"Traj 0, Traj 1, Traj 2, and Traj 3"
0.0,0.78,0.22,0.0,0.0,0.0,0.0,"Traj 0, Traj 1, Traj 2, and Traj 3"
0.02,0.78,0.2,0.021958252538711663,0.021955990332506357,0.02196309789674194,0.020106057428280852,Traj 2
0.04,0.78,0.18,0.04500008553985309,0.04497203278364337,0.04493577689694365,0.04130572431562612,Traj 0
0.06,0.78,0.16,0.06893113803524022,0.06885310078734157,0.06872145950458396,0.06342400396743485,Traj 0
0.08,0.78,0.14,0.09354061567920806,0.09338818715703742,0.09310856123706297,0.08626889868916174,Traj 0
0.1,0.78,0.12,0.11860360220222045,0.11835262728736656,0.11787284058900463,0.10963347434860399,Traj 0
0.12,0.78,0.1,0.1199031862226136,0.1195923884182191,0.11898347813999854,0.11108198127017592,Traj 0
0.14,0.78,0.08,0.09664956006010743,0.09635401956259092,0.09576549631720799,0.08973410554293068,Traj 0
0.16,0.78,0.06,0.07279227516097499,0.07253650074783786,0.07202122605609985,0.06772759939797367,Traj 0
0.18,0.78,0.04,0.04856898209552679,0.04837664469047439,0.04798579172333791,0.04528359052677248,Traj 0
0.2,0.78,0.02,0.02422295642611645,0.02411644460744102,0.023898536575399133,0.022630279952365395,Traj 0
0.22,0.78,0.0,0.0,0.0,0.0,0.0,"Traj 0, Traj 1, Traj 2, and Traj 3"
0.0,0.8,0.2,0.0,0.0,0.0,0.0,"Traj 0, Traj 1, Traj 2, and Traj 3"
0.02,0.8,0.18,0.021123593981970563,0.021120633191513707,0.021124621315654697,0.019328322993386795,Traj 2
0.04,0.8,0.16,0.043220395164194625,0.04319209196430239,0.04315199903976817,0.03964388414070297,Traj 0
0.06,0.8,0.14,0.06609678251551847,0.06602023364143969,0.06588676355052042,0.06077190467278428,Traj 0
0.08,0.8,0.12,0.08954464912716824,0.08939686753032408,0.08912043985393124,0.08252245568269972,Traj 0
0.1,0.8,0.1,0.11334363156998,0.11310199194822543,0.11263370234174773,0.10469246330448327,Traj 0
0.12,0.8,0.08,0.0915091172487776,0.09127090659340324,0.09079929403292447,0.08471203760022572,Traj 0
0.14,0.8,0.06,0.06902906529248166,0.06881753658953814,0.06839272185034849,0.06404020578436033,Traj 0
0.16,0.8,0.04,0.04612876167572409,0.04596657956855648,0.04563751825904937,0.0428855283563221,Traj 0
0.18,0.8,0.02,0.02304034274821433,0.022949149532673196,0.02276269405447433,0.021464717263592323,Traj 0
0.2,0.8,0.0,0.0,0.0,0.0,0.0,"Traj 0, Traj 1, Traj 2, and Traj 3"
0.0,0.82,0.18,0.0,0.0,0.0,0.0,"Traj 0, Traj 1, Traj 2, and Traj 3"
0.02,0.82,0.16,0.020236737630323336,0.020233164728587636,0.020234311024760417,0.018504187007578703,Traj 0
0.04,0.82,0.14,0.04134000604324868,0.04131165954368853,0.04126837028417061,0.03789261204688669,Traj 0
0.06,0.82,0.12,0.06311750587830225,0.0630427970650235,0.06290856468140783,0.05799128163069541,Traj 0
0.08,0.82,0.1,0.08536415478631311,0.08522152973364319,0.08494983196628215,0.07861267754770151,Traj 0
0.1,0.82,0.08,0.08629136294776815,0.08610605633657377,0.0857422333697624,0.0796461370382232,Traj 0
0.12,0.82,0.06,0.06519679944303969,0.06502637588774055,0.06468554983688768,0.060308847154155,Traj 0
0.14,0.82,0.04,0.0436349953285222,0.04350100510885213,0.04322969116789649,0.04045059045573669,Traj 0
0.16,0.82,0.02,0.021827215393164692,0.021750429083115128,0.021593549288476583,0.02027692198425611,Traj 0
0.18,0.82,0.0,0.0,0.0,0.0,0.0,"Traj 0, Traj 1, Traj 2, and Traj 3"
0.0,0.84,0.16,0.0,0.0,0.0,0.0,"Traj 0, Traj 1, Traj 2, and Traj 3"
0.02,0.84,0.14,0.01929993943045606,0.019295843673430152,0.01929443743488003,0.01763576693562522,Traj 0
0.04,0.84,0.12,0.039363292773842706,0.039335112011297864,0.03928928150120235,0.03605601948293861,Traj 0
0.06,0.84,0.1,0.059999513825544165,0.059926994836360846,0.05979307629921601,0.05508797579218516,Traj 0
0.08,0.84,0.08,0.08100675574139961,0.0808697891889337,0.08060435253376452,0.07454675075452528,Traj 0
0.1,0.84,0.06,0.06130431459461668,0.06117173257675972,0.060908172136004864,0.056542297263991334,Traj 0
0.12,0.84,0.04,0.04109416902734714,0.040986311985856894,0.04076850572456898,0.03798524159881782,Traj 0
0.14,0.84,0.02,0.020587069454638136,0.020523724094621786,0.020394431675680173,0.019070392723365196,Traj 0
0.16,0.84,0.0,0.0,0.0,0.0,0.0,"Traj 0, Traj 1, Traj 2, and Traj 3"
0.0,0.86,0.14,0.0,0.0,0.0,0.0,"Traj 0, Traj 1, Traj 2, and Traj 3"
0.02,0.86,0.12,0.018315219522865113,0.018310692562985,0.01830703319565375,0.016724957267408837,Traj 0
0.04,0.86,0.1,0.037294127049128725,0.03726632261218743,0.03721861818671996,0.03413774268589221,Traj 0
0.06,0.86,0.08,0.05674824073535147,0.056678259535668206,0.05654573893476795,0.052067099209997414,Traj 0
0.08,0.86,0.06,0.057359298638250095,0.0572611890152757,0.05706795515329725,0.0527481799157775,Traj 0
0.1,0.86,0.04,0.03851197607085952,0.03842811119737787,0.03825940418727904,0.03549514837088442,Traj 0
0.12,0.86,0.02,0.019323002764264425,0.019272085186628908,0.01916829487138739,0.017848225157521477,Traj 0
0.14,0.86,0.0,0.0,0.0,0.0,0.0,"Traj 0, Traj 1, Traj 2, and Traj 3"
0.0,0.88,0.12,0.0,0.0,0.0,0.0,"Traj 0, Traj 1, Traj 2, and Traj 3"
0.02,0.88,0.1,0.01728438269029217,0.017279518246369484,0.01727391391991755,0.015773449248401905,Traj 0
0.04,0.88,0.08,0.03513593242464667,0.035108716178449025,0.035059815634592845,0.032140995019532596,Traj 0
0.06,0.88,0.06,0.05336844770883644,0.053301350601143924,0.053171318622410584,0.048933128339116026,Traj 0
0.08,0.88,0.04,0.03589341421416351,0.03583132931098625,0.03570716717664781,0.03298527872713614,Traj 0
0.1,0.88,0.02,0.01803775800945039,0.017998213938975376,0.01791775603117715,0.016613155913933253,Traj 0
0.12,0.88,0.0,0.0,0.0,0.0,0.0,"Traj 0, Traj 1, Traj 2, and Traj 3"
0.0,0.9,0.1,0.0,0.0,0.0,0.0,"Traj 0, Traj 1, Traj 2, and Traj 3"
0.02,0.9,0.08,0.016209039094557315,0.016203932670357652,0.01619669916033559,0.014782750739906734,Traj 0
0.04,0.9,0.06,0.03289173577292419,0.032865320636288595,0.03281591073006408,0.03006861596169684,Traj 0
0.06,0.9,0.04,0.033242873498843556,0.033200294672087446,0.033115996555879865,0.03045999152375197,Traj 0
0.08,0.9,0.02,0.016733762560190546,0.0167045018886076,0.016645133102023826,0.01536760370820579,Traj 0
0.1,0.9,0.0,0.0,0.0,0.0,0.0,"Traj 0, Traj 1, Traj 2, and Traj 3"
0.0,0.92,0.08,0.0,0.0,0.0,0.0,"Traj 0, Traj 1, Traj 2, and Traj 3"
0.02,0.92,0.06,0.015090624355068874,0.015085372999479365,0.015076832694546979,0.01375420535402371,Traj 0
0.04,0.92,0.04,0.030564214433565478,0.030538814198177503,0.030489589380873493,0.027923115868237442,Traj 0
0.06,0.92,0.02,0.015413165190297307,0.015393066526295707,0.015352479330479972,0.014113707029164839,Traj 0
0.08,0.92,0.0,0.0,0.0,0.0,0.0,"Traj 0, Traj 1, Traj 2, and Traj 3"
0.0,0.94,0.06,0.0,0.0,0.0,0.0,"Traj 0, Traj 1, Traj 2, and Traj 3"
0.02,0.94,0.04,0.013930418410974742,0.013925120513548179,0.01391560156433043,0.012689010365966933,Traj 0
0.04,0.94,0.02,0.014077869341356785,0.014065783933017125,0.014041614609767652,0.012853358103319074,Traj 0
0.06,0.94,-0.0,0.0,0.0,0.0,0.0,"Traj 0, Traj 1, Traj 2, and Traj 3"
0.0,0.96,0.04,0.0,0.0,0.0,0.0,"Traj 0, Traj 1, Traj 2, and Traj 3"
0.02,0.96,0.02,0.012729562876861698,0.012724317993355765,0.012714153582340796,0.011588233151871467,Traj 0
0.04,0.96,0.0,0.0,0.0,0.0,0.0,"Traj 0, Traj 1, Traj 2, and Traj 3"
0.0,0.98,0.02,0.0,0.0,0.0,0.0,"Traj 0, Traj 1, Traj 2, and Traj 3"
0.02,0.98,0.0,0.0,0.0,0.0,0.0,"Traj 0, Traj 1, Traj 2, and Traj 3"
0.0,1.0,0.0,0.0,0.0,0.0,0.0,"Traj 0, Traj 1, Traj 2, and Traj 3"
0.3,0.34,0.36,0.6708914581439221,0.666118151224998,0.656993059308014,0.6474463087715201,Traj 0
0.32,0.32,0.36,0.7243795096204546,0.7188527867385605,0.7082323502932634,0.7012894440358949,Traj 0
0.34,0.3,0.36,0.6725141176584813,0.6670377830057638,0.6564666337279315,0.653137345041133,Traj 0
0.26,0.36,0.38,0.5449899248300581,0.5416611191262681,0.5354165553596827,0.523231652142759,Traj 0
0.28,0.34,0.38,0.6003921542311766,0.5964109540361455,0.5888849117493288,0.5782944052101422,Traj 0
0.3,0.32,0.38,0.6525954873072451,0.6479276629819553,0.6390460599034281,0.6306066053031071,Traj 0
0.32,0.3,0.38,0.6533935264954995,0.6483799465283372,0.6387871588592866,0.6334055103871238,Traj 0
0.34,0.28,0.38,0.60259745498272,0.5976607939681026,0.588169464844435,0.5860288969194808,Traj 0
0.36,0.26,0.38,0.5483303527263947,0.5435542850229121,0.5343328488412938,0.5349472931281343,Traj 0
0.22,0.38,0.4,0.43052249884476473,0.4283383564666991,0.4243537066340308,0.41113171696708706,Traj 0
0.24,0.36,0.4,0.4821396993370938,0.47943742738841433,0.47444722674703527,0.46195157923326097,Traj 0
0.26,0.34,0.4,0.5338885636303331,0.5306131874267738,0.5245043642807415,0.5132208807138078,Traj 0
0.28,0.32,0.4,0.5839284368402308,0.5800372398122271,0.5727197726971435,0.5631644643882345,Traj 0
0.3,0.3,0.4,0.6296761958518946,0.6251479432905042,0.6165729723957553,0.6092656181965509,Traj 0
0.32,0.28,0.4,0.5853745312530018,0.5808568044639854,0.572250628626396,0.5682362466558776,Traj 0
0.34,0.26,0.4,0.5365361841174923,0.5321137092069452,0.5236454193583558,0.522506688417395,Traj 0
0.36,0.24,0.4,0.48573063836443386,0.4814725688476697,0.47328224904003774,0.47454581977676297,Traj 0
0.38,0.22,0.4,0.4348031433330663,0.4307643840333461,0.4229649736696209,0.4261449115539137,Traj 0
0.18,0.4,0.42,0.3276610994373884,0.32634738691991744,0.32405680680023863,0.3111797788346207,Traj 0
0.2,0.38,0.42,0.3746743737988432,0.37296972585507926,0.3699334945872273,0.35703447483425993,Traj 0
0.22,0.36,0.42,0.4228437384867698,0.4206920411354312,0.41679603948651195,0.4042938293770951,Traj 0
0.24,0.34,0.42,0.4713744558596171,0.4687223911585728,0.4638572516079108,0.45220540583602487,Traj 0
0.26,0.32,0.42,0.5190509312032546,0.5158522839082048,0.5099217280129826,0.4996014734055679,Traj 0
0.28,0.3,0.42,0.5642457231999114,0.5604667419542924,0.553398101290189,0.544901066021768,Traj 0
0.3,0.28,0.42,0.5649524093499944,0.5608672517573732,0.5531688371327019,0.5473795752070096,Traj 0
0.32,0.26,0.42,0.5210036234578457,0.5169589596089694,0.5092882327272354,0.5064500096169916,Traj 0
0.34,0.24,0.42,0.47433371894147747,0.47039953436286674,0.4628972031377864,0.46258421505575725,Traj 0
0.36,0.22,0.42,0.4265648365020982,0.42280094935895995,0.41558883540969377,0.4173445671184451,Traj 0
0.38,0.2,0.42,0.37891896617570914,0.37537532112083843,0.3685564577016961,0.37192122646004894,Traj 0
0.4,0.18,0.42,0.332203694996868,0.3289218735612499,0.3225830912850466,0.3271116954537419,Traj 0
0.14,0.42,0.44,0.2361331826725558,0.23544481884428842,0.23434410032332545,0.22297827621591323,Traj 0
0.16,0.4,0.44,0.278373459028734,0.2774090182463178,0.2757963426645105,0.2637762091722535,Traj 0
0.18,0.38,0.44,0.32220411722911874,0.32091125301578455,0.318680923704137,0.3063600672176758,Traj 0
0.2,0.36,0.44,0.3672097003975205,0.3655355280601513,0.36258018133967673,0.3503479567799971,Traj 0
0.22,0.34,0.44,0.41277769887355187,0.4106707197717966,0.40688502415377437,0.39516387021246513,Traj 0
0.24,0.32,0.44,0.4580410610025775,0.4554539415174276,0.4507399803324373,0.43997930714448846,Traj 0
0.26,0.3,0.44,0.5018784382407183,0.49877146910554987,0.49304552500926013,0.48370944971529206,Traj 0
0.28,0.28,0.44,0.5430608597427385,0.5394051040293332,0.5326039992359923,0.5251509737265594,Traj 0
0.3,0.26,0.44,0.5031517824034392,0.49949312867084006,0.492632424828051,0.48817535753435354,Traj 0
0.32,0.24,0.44,0.4603682569814086,0.45677286478075,0.44998498799909187,0.44814131316188927,Traj 0
0.34,0.22,0.44,0.4159275354188435,0.41245586925342087,0.4058631495610807,0.40621106394705236,Traj 0
0.36,0.2,0.44,0.37095061128647916,0.36765566510161457,0.3613665495413308,0.3634681827790028,Traj 0
0.38,0.18,0.44,0.3263123752354237,0.323239581659154,0.3173481166150997,0.3207686631732854,Traj 0
0.4,0.16,0.44,0.2826381718947637,0.27982601666912477,0.274412778260369,0.2787335279333942,Traj 0
0.42,0.14,0.44,0.2403590960276078,0.23783982789529365,0.2329731233134524,0.23779951626045565,Traj 0
0.1,0.44,0.46,0.15559922355026917,0.15532081283987714,0.15496841574228762,0.14606472670934947,Traj 0
0.12,0.42,0.46,0.19306812647674718,0.1926147865528365,0.1919552645404532,0.18187993054075977,Traj 0
0.14,0.4,0.46,0.23234519176474433,0.23167012699343237,0.2306096428644667,0.21965181232073777,Traj 0
0.16,0.38,0.46,0.27318323460890226,0.2722376503789841,0.27067789731279596,0.2591628664447466,Traj 0
0.18,0.36,0.46,0.3152334751147624,0.3139675487959049,0.3118076062879124,0.30009551963166364,Traj 0
0.2,0.34,0.46,0.358010655600889,0.35637494418766463,0.3535139840512307,0.3419971576810258,Traj 0
0.22,0.32,0.46,0.40086210426623176,0.3988094818135189,0.3951505216726176,0.3842482604905815,Traj 0
0.24,0.3,0.46,0.4429650868100915,0.44045315051203193,0.43590776901957556,0.4260571543548406,Traj 0
0.26,0.28,0.46,0.4833891428169243,0.4803826887818952,0.4748759730335383,0.46651744975275905,Traj 0
0.28,0.26,0.46,0.4840095651667545,0.4807343091343364,0.4746746947046743,0.46869341215502625,Traj 0
0.3,0.24,0.46,0.44467289488712797,0.4414210396896442,0.4353537194179448,0.43204682601469785,Traj 0
0.32,0.22,0.46,0.4034412257694901,0.4002711822377741,0.3943137992910741,0.3932938266657926,Traj 0
0.34,0.2,0.46,0.3612395957385851,0.35820492511845936,0.3524664465550477,0.3533217857198469,Traj 0
0.36,0.18,0.46,0.31889364096969663,0.3160419241117801,0.310620169911954,0.31293255441704654,Traj 0
0.38,0.16,0.46,0.27706503592197956,0.2744376361567118,0.2694185576363775,0.2727772272308138,Traj 0
0.4,0.14,0.46,0.2362520260407684,0.23388430004093913,0.22934218195748685,0.2333539694058979,Traj 0
0.42,0.12,0.46,0.1968188226762353,0.19474046935572834,0.1907384581773107,0.19503447585113848,Traj 0
0.44,0.1,0.46,0.15902950079251446,0.15726490027196166,0.1538555601672942,0.1580954898024612,Traj 0
0.06,0.46,0.48,0.08570149587067868,0.08564747307921979,0.08566480524329072,0.07995900726708469,Traj 0
0.08,0.44,0.48,0.11846397178477427,0.11832194816802924,0.11820714339901281,0.11092695200132238,Traj 0
0.1,0.42,0.48,0.15315266610369196,0.152882213827254,0.1525548673456211,0.14392537837591243,Traj 0
0.12,0.4,0.48,0.18960740502418136,0.18916534722937386,0.18853914984270168,0.1788218033053782,Traj 0
0.14,0.38,0.48,0.22761016730093528,0.22695112333887546,0.22593489799287766,0.215426745065843,Traj 0
0.16,0.36,0.48,0.2668658204604402,0.2659429779925288,0.2644421548343595,0.25347447263506845,Traj 0
0.18,0.34,0.48,0.30698048327801003,0.30574667038308256,0.30366534746941337,0.29260111405033107,Traj 0
0.2,0.32,0.48,0.3474430700760735,0.34585218378520927,0.34309589445881206,0.3323253857340112,Traj 0
0.22,0.3,0.48,0.3876218387367734,0.3856306126077546,0.38210978623768543,0.37204336738620425,Traj 0
0.24,0.28,0.48,0.4267929501953805,0.4243628876848189,0.419996694878213,0.4110540541709086,Traj 0
0.26,0.26,0.48,0.46421263734932194,0.46131174075148307,0.45603162568457684,0.44862763563497626,Traj 0
0.28,0.24,0.48,0.4279029819921952,0.4249919910234135,0.4196365767343231,0.4149471883493454,Traj 0
0.3,0.22,0.48,0.389640770096542,0.38677482889279124,0.38145480156426675,0.3791242192169248,Traj 0
0.32,0.2,0.48,0.3501610991913944,0.34739260919982573,0.3422141074659918,0.3418581325230732,Traj 0
0.34,0.18,0.48,0.3101866534252636,0.307563746569123,0.3026251970469323,0.303845882549733,Traj 0
0.36,0.16,0.48,0.2703543798520341,0.26792009645565307,0.2633103912789771,0.265709644492211,Traj 0
0.38,0.14,0.48,0.2311853164694823,0.22897731599782514,0.2247750428550328,0.22796560698044754,Traj 0
0.4,0.12,0.48,0.19308655726315924,0.19113713424962017,0.18741043816957087,0.191023982137027,Traj 0
0.42,0.1,0.48,0.15636857866906992,0.15470481146572992,0.15151155627356044,0.15520431575325955,Traj 0
0.44,0.08,0.48,0.12126610524914506,0.1199100391782885,0.11729807114989645,0.12075467188645317,Traj 0
0.46,0.06,0.48,0.0879568747239474,0.08692569445130892,0.08493311192717279,0.08786913427802265,Traj 0
0.02,0.48,0.5,0.026075655107769772,0.02609033802071452,0.02616185707507096,0.024174580492773264,Traj 2
0.04,0.46,0.5,0.05422537843131801,0.05422453921444422,0.05430862042991411,0.050458606854641604,Traj 2
0.06,0.44,0.5,0.08436616096642764,0.08431617395701367,0.0843466807152325,0.07879518802454664,Traj 0
0.08,0.42,0.5,0.11638799528774009,0.11625205528097433,0.11615612526752725,0.1091008786474054,Traj 0
0.1,0.4,0.5,0.15014521821700472,0.14988367271288244,0.14958234610486043,0.14125708169559087,Traj 0
0.12,0.38,0.5,0.18544549641636404,0.1850163036198653,0.18442539296453705,0.17509905227766925,Traj 0
0.14,0.36,0.5,0.2220366003356545,0.2213959562246344,0.2204272437609895,0.21040258602517417,Traj 0
0.16,0.34,0.5,0.2595921879646574,0.2586953699933892,0.257258228865805,0.24686950325003643,Traj 0
0.18,0.32,0.5,0.2976998629196928,0.2965023283220633,0.29450584951197245,0.2841150234499668,Traj 0
0.2,0.3,0.5,0.3358577119940289,0.3343164507222896,0.3316720891903941,0.3216630292567749,Traj 0
0.22,0.28,0.5,0.37348795240170174,0.3715630163665107,0.368187622069432,0.3589577158681592,Traj 0
0.24,0.26,0.5,0.40997472544003394,0.40763074791482373,0.40344963636247133,0.39539881438824925,Traj 0
0.26,0.24,0.5,0.4105142940868496,0.40793654495423,0.4032745887105482,0.3972912044500103,Traj 0
0.28,0.22,0.5,0.3749645407141786,0.37239986323862245,0.3677085851230088,0.36413644718313587,Traj 0
0.3,0.2,0.5,0.33807366022673935,0.3355723250453057,0.33095318801404056,0.32943486410616135,Traj 0
0.32,0.18,0.5,0.300453358721536,0.29806285425178586,0.29361255636468253,0.2937721599816399,Traj 0
0.34,0.16,0.5,0.2626833095896435,0.2604472431738341,0.25625540265368907,0.25771077039433893,Traj 0
0.36,0.14,0.5,0.22527234467919635,0.2232297933950669,0.21937749883436458,0.22175107796267934,Traj 0
0.38,0.12,0.5,0.18864359857937973,0.18682880732804122,0.1833878599693378,0.18631552451990302,Traj 0
0.4,0.1,0.5,0.1531368763404396,0.15157917559738293,0.14861178798782623,0.1517495076999304,Traj 0
0.42,0.08,0.5,0.11901973892204602,0.11774357895751941,0.11530233113703482,0.1183310026141246,Traj 0
0.44,0.06,0.5,0.0865011045474397,0.08552613941780492,0.08365405918681325,0.0862829211220335,Traj 0
0.46,0.04,0.5,0.055744054724804974,0.05508523917747117,0.053815929238950476,0.0557849502991463,Traj 3
0.48,0.02,0.5,0.026876569276849033,0.026544250943877037,0.025902023325432795,0.026983568788950203,Traj 3
0.0,0.48,0.52,0.0,0.0,0.0,0.0,"Traj 0, Traj 1, Traj 2, and Traj 3"
0.02,0.46,0.52,0.02566998626502079,0.02568580643503956,0.025761172490362423,0.02382195156615612,Traj 2
0.04,0.44,0.52,0.05328574287283845,0.05328736819721769,0.053379488567706974,0.04963515069861969,Traj 2
0.06,0.42,0.52,0.08274520113518573,0.08269938455513764,0.0827428170445718,0.0773637162504676,Traj 0
0.08,0.4,0.52,0.11391628469696487,0.1137868367971665,0.11370985573229662,0.1069020877001244,Traj 0
0.1,0.38,0.52,0.14662878627948928,0.1463769643897836,0.14610229893563784,0.13810686595629254,Traj 0
0.12,0.36,0.52,0.1806649680643603,0.180249995264601,0.1796958197777714,0.1707872837745631,Traj 0
0.14,0.34,0.52,0.2157497546556506,0.2151295015786902,0.2142107451080546,0.20469510104170524,Traj 0
0.16,0.32,0.52,0.25154250106035964,0.25067435789269893,0.2493043919148771,0.23951580457931487,Traj 0
0.18,0.3,0.52,0.28763380869092586,0.28647575414237003,0.28456848089564346,0.27486447079294185,Traj 0
0.2,0.28,0.52,0.32355210072258367,0.32206393255406907,0.31953621725659875,0.3102909313397034,Traj 0
0.22,0.26,0.52,0.35878423076423865,0.35692886121002737,0.3537031323416562,0.3452985878674035,Traj 0
0.24,0.24,0.52,0.39281066472798076,0.39055532525339004,0.38656204661211163,0.3793777289308573,Traj 0
0.26,0.22,0.52,0.35974141686732547,0.3574713402406608,0.35339260062194333,0.34865565740698357,Traj 0
0.28,0.2,0.52,0.32528079009746047,0.3230436560721239,0.31897539331369074,0.3163538384641171,Traj 0
0.3,0.18,0.52,0.2899420670120732,0.2877839446107328,0.2838196323449845,0.2829600581342294,Traj 0
0.32,0.16,0.52,0.2542376070306378,0.2522017917631823,0.24843004168239885,0.2489681546809133,Traj 0
0.34,0.14,0.52,0.21864314368737217,0.2167693110912937,0.2132720675939105,0.21484287497325635,Traj 0
0.36,0.12,0.52,0.18357631882095177,0.18189998446855657,0.1787513150944959,0.18099805356370624,Traj 0
0.38,0.1,0.52,0.1493891748011955,0.14794139672389045,0.14520676964205867,0.14778817682545586,Traj 0
0.4,0.08,0.52,0.11637050258873778,0.11517774890777763,0.11291365476361916,0.1155095884791197,Traj 0
0.42,0.06,0.52,0.08475340508475601,0.08383752114985403,0.08209131257330628,0.08440694461183404,Traj 0
0.44,0.04,0.52,0.05472460598449755,0.05410283455585975,0.05291269048627432,0.05468157114726475,Traj 0
0.46,0.02,0.52,0.026433494155093763,0.02611851959160549,0.025513474140632823,0.02649974752738788,Traj 3
0.48,0.0,0.52,0.0,0.0,0.0,0.0,"Traj 0, Traj 1, Traj 2, and Traj 3"
0.0,0.46,0.54,0.0,0.0,0.0,0.0,"Traj 0, Traj 1, Traj 2, and Traj 3"
0.02,0.44,0.54,0.025182039192746336,0.025198931950089414,0.025277852734431127,0.023392727895175523,Traj 2
0.04,0.42,0.54,0.05217567701609364,0.05217972748723613,0.05227945982990454,0.04865222983413053,Traj 2
